country_code,name,path,sha,download_url
si,si.json,tv/raw/countries/si.json,176bf0fd8053cdabcc94251bc779dabadf40758c,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/si.json
sk,sk.json,tv/raw/countries/sk.json,18951d81fed921d3c20eb958c5304569f1ce288d,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/sk.json
sn,sn.json,tv/raw/countries/sn.json,55a3e28700be5886021a6c0a5a5a4ea1c43761eb,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/sn.json
sr,sr.json,tv/raw/countries/sr.json,fdd77864c9703167778c10a69f19f327bc77f6fd,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/sr.json
sv,sv.json,tv/raw/countries/sv.json,a092c216a0b6492b81eb77b1c78dd1690c6c602f,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/sv.json
sx,sx.json,tv/raw/countries/sx.json,7ebb95820ee69211519360aa048146337970fe9e,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/sx.json
sy,sy.json,tv/raw/countries/sy.json,e8011312d70530ed7ce1e4ab569b19d6945c5015,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/sy.json
tg,tg.json,tv/raw/countries/tg.json,d5ad45891dcb9a9276347d391608d98aa20fb2df,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tg.json
th,th.json,tv/raw/countries/th.json,8175cf5672609632349e34fd33f6de9cb3ee4879,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/th.json
tj,tj.json,tv/raw/countries/tj.json,6881626436d25fc1da4ca06a6fb50ee75d694144,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tj.json
tn,tn.json,tv/raw/countries/tn.json,3876bf86c78176e71b86f23f9f5d4a492076d2ea,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tn.json
tr,tr.json,tv/raw/countries/tr.json,d37ad48a8eefa912807df664758d9c78e54e936e,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tr.json
tt,tt.json,tv/raw/countries/tt.json,f80c40b207ea8d6fed2a20aa6f26d71d5f9040e7,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tt.json
tw,tw.json,tv/raw/countries/tw.json,1c353245504450bccb9899cbd3a42fb11a284dbc,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tw.json
tz,tz.json,tv/raw/countries/tz.json,13400e908a4456cb16d611fd37000b2a6c481bbe,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/tz.json
ua,ua.json,tv/raw/countries/ua.json,db159b0c1d70479d4d37a683f21816e9b9cf7f3b,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/ua.json
ug,ug.json,tv/raw/countries/ug.json,df32dc8612f27c2b7e6bb38e690062dd81194a44,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/ug.json
uk,uk.json,tv/raw/countries/uk.json,51bbea1be4efd71e53bdac8c459d0207a0bd0102,https://raw.githubusercontent.com/famelack/famelack-data/main/tv/raw/countries/uk.json
